donor_id,recency_days,typical_interval_hidden,frequency_365,time_months,days_until_eligible,overdue_days,days_to_next_donation,y_donate_30d
4853,34,56,6.5,32,22,0,11.0,1
3464,46,72,5.1,47,10,0,26.0,1
3582,164,269,1.4,57,0,0,98.0,0
1071,87,234,1.6,11,0,0,141.0,0
4283,135,87,4.2,38,0,48,26.0,1
1165,81,83,4.4,18,0,0,7.0,1
4886,89,405,0.9,48,0,0,309.0,0
4647,173,136,2.7,27,0,37,4.0,1
4813,120,69,5.3,38,0,51,18.0,1
3478,67,56,6.5,37,0,11,4.0,1
1768,25,123,3.0,46,31,0,,0
3857,93,174,2.1,42,0,0,,0
1323,89,56,6.5,36,0,33,1.0,1
2997,150,113,3.2,41,0,37,16.0,1
4285,51,67,5.4,34,5,0,,0
3763,40,77,4.7,15,16,0,,0
2560,93,56,6.5,13,0,37,,0
2651,42,75,4.9,27,14,0,18.0,1
1367,86,195,1.9,19,0,0,99.0,0
1184,21,56,6.5,36,35,0,48.0,0
3227,96,93,3.9,13,0,3,17.0,1
2926,38,56,6.5,7,18,0,,0
1902,130,120,3.0,45,0,10,3.0,1
1951,40,75,4.9,1,16,0,40.0,0
2958,112,56,6.5,41,0,56,29.0,1
4013,341,261,1.4,21,0,80,,0
3130,25,189,1.9,16,31,0,163.0,0
1750,22,56,6.5,49,34,0,36.0,0
4513,127,134,2.7,29,0,0,29.0,1
4222,21,138,2.6,24,35,0,,0
2787,208,150,2.4,19,0,58,28.0,1
1117,19,56,6.5,27,37,0,,0
1649,14,201,1.8,48,42,0,,0
1875,74,57,6.4,47,0,17,20.0,1
1675,65,67,5.4,1,0,0,5.0,1
4958,719,730,0.5,27,0,0,,0
1642,104,114,3.2,14,0,0,28.0,1
4143,91,66,5.5,11,0,25,10.0,1
3380,21,56,6.5,23,35,0,14.0,1
4550,294,273,1.3,47,0,21,,0
1396,6,56,6.5,20,50,0,20.0,1
4033,24,56,6.5,53,32,0,29.0,1
2199,86,69,5.3,26,0,17,14.0,1
3671,282,279,1.3,18,0,3,12.0,1
4649,147,167,2.2,36,0,0,10.0,1
3690,47,79,4.6,30,9,0,,0
2598,99,115,3.2,53,0,0,24.0,1
4086,12,56,6.5,4,44,0,,0
3032,73,100,3.6,19,0,0,30.0,1
2665,92,95,3.8,5,0,0,25.0,1
2980,118,195,1.9,2,0,0,55.0,0
2978,227,195,1.9,10,0,32,19.0,1
4216,163,133,2.7,58,0,30,19.0,1
4557,85,67,5.4,49,0,18,4.0,1
1778,230,162,2.3,43,0,68,,0
4332,55,83,4.4,55,1,0,17.0,1
3885,12,56,6.5,43,44,0,,0
3882,74,65,5.6,11,0,9,21.0,1
4862,109,96,3.8,51,0,13,1.0,1
1607,25,186,2.0,22,31,0,149.0,0
4646,10,77,4.7,43,46,0,52.0,0
2411,20,56,6.5,8,36,0,,0
1750,28,94,3.9,3,28,0,69.0,0
1540,33,98,3.7,41,23,0,59.0,0
1144,45,104,3.5,53,11,0,51.0,0
1990,134,187,2.0,40,0,0,,0
3722,143,203,1.8,58,0,0,45.0,0
2711,56,56,6.5,18,0,0,5.0,1
4412,26,56,6.5,50,30,0,19.0,1
4068,57,56,6.5,22,0,1,,0
2110,35,157,2.3,11,21,0,133.0,0
3351,23,286,1.3,2,33,0,235.0,0
2016,39,69,5.3,22,17,0,,0
4892,22,74,4.9,41,34,0,66.0,0
1960,55,291,1.3,51,1,0,227.0,0
3676,27,134,2.7,15,29,0,,0
2226,128,127,2.9,8,0,1,2.0,1
2280,54,56,6.5,19,2,0,13.0,1
2670,275,154,2.4,9,0,121,21.0,1
4304,41,56,6.5,5,15,0,,0
3636,49,56,6.5,8,7,0,,0
1373,60,68,5.4,33,0,0,28.0,1
2619,76,56,6.5,49,0,20,27.0,1
2733,61,75,4.9,15,0,0,9.0,1
2821,100,56,6.5,15,0,44,23.0,1
2904,167,193,1.9,41,0,0,24.0,1
4955,72,221,1.7,7,0,0,138.0,0
2605,22,56,6.5,21,34,0,,0
4169,179,196,1.9,46,0,0,29.0,1
1610,86,56,6.5,26,0,30,5.0,1
3131,19,178,2.1,1,37,0,153.0,0
1165,73,85,4.3,51,0,0,5.0,1
3205,95,92,4.0,26,0,3,5.0,1
1498,76,77,4.7,26,0,0,8.0,1
2120,173,237,1.5,28,0,0,67.0,0
1309,58,56,6.5,9,0,2,2.0,1
4927,60,146,2.5,26,0,0,101.0,0
3014,206,217,1.7,51,0,0,,0
2935,93,159,2.3,13,0,0,,0
4687,173,578,0.6,5,0,0,405.0,0
2295,40,58,6.3,46,16,0,6.0,1
3330,47,193,1.9,18,9,0,127.0,0
3659,115,82,4.5,53,0,33,26.0,1
2813,151,241,1.5,23,0,0,65.0,0
4470,100,89,4.1,28,0,11,10.0,1
2069,25,66,5.5,37,31,0,30.0,1
3432,289,255,1.4,5,0,34,,0
1501,16,60,6.1,27,40,0,27.0,1
2947,21,56,6.5,20,35,0,20.0,1
2696,15,59,6.2,36,41,0,67.0,0
4683,32,147,2.5,37,24,0,111.0,0
4470,100,274,1.3,34,0,0,179.0,0
3014,103,98,3.7,14,0,5,24.0,1
1312,10,258,1.4,47,46,0,220.0,0
1325,25,56,6.5,6,31,0,14.0,1
2731,32,63,5.8,27,24,0,20.0,1
1953,74,71,5.1,2,0,3,7.0,1
4859,16,82,4.5,9,40,0,,0
1515,94,96,3.8,11,0,0,,0
2033,8,156,2.3,54,48,0,131.0,0
1774,33,63,5.8,5,23,0,,0
1986,129,100,3.6,11,0,29,,0
3360,20,86,4.2,3,36,0,51.0,0
3949,6,56,6.5,26,50,0,25.0,1
4382,52,82,4.5,14,4,0,48.0,0
4742,32,80,4.6,9,24,0,47.0,0
4391,51,78,4.7,56,5,0,,0
1419,93,92,4.0,19,0,1,8.0,1
3138,3,95,3.8,17,53,0,,0
4084,21,63,5.8,49,35,0,19.0,1
2098,14,249,1.5,58,42,0,243.0,0
4444,32,56,6.5,46,24,0,33.0,0
4400,41,56,6.5,24,15,0,,0
4772,81,730,0.5,14,0,0,,0
2033,54,56,6.5,10,2,0,,0
1449,43,56,6.5,55,13,0,3.0,1
1663,166,161,2.3,7,0,5,17.0,1
3402,13,56,6.5,13,43,0,29.0,1
3977,52,74,4.9,35,4,0,,0
3481,7,501,0.7,31,49,0,499.0,0
4402,38,56,6.5,38,18,0,3.0,1
4699,68,56,6.5,42,0,12,26.0,1
3688,77,56,6.5,37,0,21,,0
4588,235,184,2.0,53,0,51,11.0,1
1410,218,221,1.7,29,0,0,6.0,1
3054,77,59,6.2,6,0,18,,0
2265,212,155,2.4,8,0,57,9.0,1
4172,105,273,1.3,25,0,0,,0
1499,316,376,1.0,5,0,0,48.0,0
1229,75,73,5.0,10,0,2,9.0,1
2792,17,56,6.5,23,39,0,46.0,0
3335,20,56,6.5,1,36,0,17.0,1
1656,74,63,5.8,13,0,11,,0
1273,53,73,5.0,37,3,0,10.0,1
3627,78,77,4.7,26,0,1,8.0,1
4632,148,220,1.7,19,0,0,,0
4852,179,249,1.5,26,0,0,56.0,0
4140,23,78,4.7,48,33,0,61.0,0
4989,139,216,1.7,50,0,0,109.0,0
1921,172,119,3.1,51,0,53,17.0,1
2347,105,94,3.9,42,0,11,13.0,1
2110,27,185,2.0,57,29,0,174.0,0
4716,26,95,3.8,57,30,0,56.0,0
3952,477,466,0.8,2,0,11,1.0,1
2100,10,56,6.5,41,46,0,27.0,1
2597,31,59,6.2,19,25,0,,0
1072,4,81,4.5,12,52,0,,0
2091,3,127,2.9,44,53,0,127.0,0
3265,79,248,1.5,35,0,0,,0
4661,47,88,4.1,32,9,0,31.0,0
3293,7,56,6.5,53,49,0,,0
4841,1,176,2.1,13,55,0,139.0,0
3142,184,164,2.2,36,0,20,,0
3737,29,56,6.5,1,27,0,26.0,1
3866,18,89,4.1,33,38,0,95.0,0
4545,62,56,6.5,53,0,6,11.0,1
3049,6,56,6.5,4,50,0,53.0,0
1493,46,56,6.5,56,10,0,,0
3879,190,171,2.1,2,0,19,23.0,1
3731,38,98,3.7,8,18,0,,0
1563,28,56,6.5,16,28,0,18.0,1
1548,42,182,2.0,22,14,0,133.0,0
1065,60,56,6.5,10,0,4,25.0,1
2115,7,117,3.1,9,49,0,108.0,0
2207,51,56,6.5,59,5,0,27.0,1
4862,32,67,5.4,54,24,0,,0
3246,7,134,2.7,7,49,0,128.0,0
2702,113,136,2.7,40,0,0,40.0,0
1743,85,262,1.4,17,0,0,155.0,0
1371,42,84,4.3,30,14,0,,0
3133,39,115,3.2,11,17,0,,0
2851,29,63,5.8,43,27,0,41.0,0
3359,38,104,3.5,55,18,0,77.0,0
4447,184,127,2.9,15,0,57,23.0,1
1419,4,83,4.4,7,52,0,,0
1896,2,56,6.5,3,54,0,,0
4425,105,117,3.1,23,0,0,29.0,1
4331,33,120,3.0,27,23,0,,0
2576,22,56,6.5,30,34,0,29.0,1
3146,49,56,6.5,48,7,0,31.0,0
1158,117,293,1.2,16,0,0,,0
3464,51,133,2.7,14,5,0,72.0,0
2020,41,74,4.9,52,15,0,22.0,1
2412,79,56,6.5,22,0,23,17.0,1
1426,2,56,6.5,50,54,0,79.0,0
4306,123,255,1.4,20,0,0,,0
1394,32,100,3.6,10,24,0,61.0,0
2055,2,57,6.4,58,54,0,,0
4438,7,135,2.7,29,49,0,102.0,0
2408,5,56,6.5,4,51,0,,0
2066,288,299,1.2,31,0,0,21.0,1
4845,342,265,1.4,14,0,77,,0
3651,77,61,6.0,5,0,16,,0
2232,72,56,6.5,38,0,16,,0
1881,33,56,6.5,4,23,0,11.0,1
3826,89,56,6.5,11,0,33,25.0,1
4752,20,56,6.5,54,36,0,7.0,1
1282,122,100,3.6,25,0,22,25.0,1
4772,9,69,5.3,12,47,0,,0
2099,60,56,6.5,52,0,4,,0
4084,59,71,5.1,31,0,0,20.0,1
1350,123,134,2.7,11,0,0,29.0,1
1546,193,137,2.7,39,0,56,26.0,1
3584,10,56,6.5,32,46,0,,0
1803,35,81,4.5,11,21,0,64.0,0
1660,30,56,6.5,7,26,0,20.0,1
4183,9,185,2.0,56,47,0,188.0,0
3358,44,168,2.2,2,12,0,118.0,0
3083,25,56,6.5,1,31,0,29.0,1
4995,57,56,6.5,25,0,1,20.0,1
4226,57,62,5.9,9,0,0,15.0,1
2419,19,56,6.5,46,37,0,44.0,0
2225,134,117,3.1,52,0,17,19.0,1
3585,102,72,5.1,36,0,30,,0
2196,162,195,1.9,29,0,0,12.0,1
4973,46,56,6.5,10,10,0,4.0,1
1984,12,56,6.5,27,44,0,58.0,0
2543,20,56,6.5,19,36,0,,0
3890,59,56,6.5,19,0,3,,0
2660,4,56,6.5,53,52,0,,0
2936,173,199,1.8,53,0,0,26.0,1
2445,23,56,6.5,20,33,0,9.0,1
3286,63,99,3.7,29,0,0,,0
4276,81,66,5.5,53,0,15,,0
2704,120,56,6.5,3,0,64,,0
2422,66,78,4.7,22,0,0,19.0,1
3642,116,145,2.5,56,0,0,41.0,0
2618,36,56,6.5,22,20,0,32.0,0
3556,72,171,2.1,29,0,0,96.0,0
1073,8,56,6.5,23,48,0,19.0,1
1795,3,61,6.0,40,53,0,54.0,0
1484,100,137,2.7,55,0,0,50.0,0
4224,79,56,6.5,26,0,23,15.0,1
4406,58,92,4.0,47,0,0,22.0,1
1674,99,69,5.3,53,0,30,28.0,1
4919,5,99,3.7,22,51,0,,0
2060,9,56,6.5,38,47,0,30.0,1
1666,78,56,6.5,9,0,22,,0
3820,40,147,2.5,21,16,0,103.0,0
4671,228,206,1.8,36,0,22,,0
3753,56,56,6.5,50,0,0,,0
2895,54,74,4.9,48,2,0,17.0,1
1880,105,113,3.2,36,0,0,29.0,1
1756,137,156,2.3,32,0,0,15.0,1
4042,56,56,6.5,32,0,0,25.0,1
3036,45,56,6.5,34,11,0,2.0,1
4640,65,68,5.4,23,0,0,6.0,1
2724,7,157,2.3,26,49,0,151.0,0
2662,834,664,0.5,54,0,170,,0
4067,36,75,4.9,16,20,0,,0
4578,35,56,6.5,38,21,0,44.0,0
3528,76,124,2.9,49,0,0,,0
3933,4,258,1.4,3,52,0,257.0,0
2503,20,98,3.7,45,36,0,106.0,0
1827,19,56,6.5,2,37,0,43.0,0
4519,136,193,1.9,36,0,0,57.0,0
2567,18,153,2.4,9,38,0,146.0,0
3447,3,56,6.5,59,53,0,44.0,0
4948,137,122,3.0,28,0,15,10.0,1
3021,257,199,1.8,24,0,58,,0
3412,132,231,1.6,49,0,0,98.0,0
3347,18,85,4.3,45,38,0,53.0,0
2238,78,67,5.4,28,0,11,4.0,1
3393,179,240,1.5,7,0,0,64.0,0
3169,61,56,6.5,26,0,5,14.0,1
4908,75,127,2.9,46,0,0,22.0,1
4772,1,56,6.5,1,55,0,,0
3374,260,211,1.7,41,0,49,6.0,1
1673,34,73,5.0,45,22,0,25.0,1
3289,317,248,1.5,41,0,69,5.0,1
1969,93,133,2.7,35,0,0,35.0,0
1631,32,56,6.5,18,24,0,,0
2621,24,281,1.3,56,32,0,,0
1276,170,311,1.2,22,0,0,149.0,0
3962,32,182,2.0,13,24,0,,0
3611,49,56,6.5,16,7,0,,0
4191,34,70,5.2,47,22,0,27.0,1
2062,102,101,3.6,51,0,1,19.0,1
4884,28,56,6.5,29,28,0,,0
2368,195,348,1.0,21,0,0,,0
1908,76,101,3.6,42,0,0,49.0,0
1682,83,56,6.5,9,0,27,24.0,1
4922,63,118,3.1,29,0,0,,0
1373,27,68,5.4,12,29,0,52.0,0
4782,111,84,4.3,8,0,27,16.0,1
2502,70,67,5.4,10,0,3,,0
2217,175,171,2.1,34,0,4,2.0,1
2131,296,220,1.7,47,0,76,15.0,1
2964,115,112,3.3,20,0,3,12.0,1
2667,35,68,5.4,16,21,0,35.0,0
4456,25,87,4.2,42,31,0,53.0,0
1755,9,91,4.0,45,47,0,83.0,0
4182,11,56,6.5,11,45,0,56.0,0
2919,105,143,2.6,57,0,0,,0
2595,38,130,2.8,48,18,0,,0
2329,66,308,1.2,14,0,0,241.0,0
1342,297,245,1.5,31,0,52,24.0,1
4374,132,56,6.5,40,0,76,9.0,1
1016,68,173,2.1,51,0,0,109.0,0
4925,48,56,6.5,34,8,0,1.0,1
3722,51,157,2.3,4,5,0,,0
3567,105,59,6.2,50,0,46,13.0,1
3615,35,56,6.5,58,21,0,18.0,1
2723,36,112,3.3,48,20,0,,0
4254,84,56,6.5,7,0,28,16.0,1
1262,69,56,6.5,42,0,13,,0
2088,63,78,4.7,38,0,0,15.0,1
1280,102,96,3.8,1,0,6,13.0,1
1498,18,66,5.5,50,38,0,,0
2559,40,56,6.5,58,16,0,14.0,1
4697,28,56,6.5,46,28,0,12.0,1
3144,167,123,3.0,24,0,44,21.0,1
4530,165,143,2.6,42,0,22,2.0,1
2631,43,88,4.1,28,13,0,67.0,0
2372,96,227,1.6,24,0,0,,0
3624,142,123,3.0,13,0,19,,0
4374,39,56,6.5,38,17,0,26.0,1
3695,97,71,5.1,10,0,26,,0
1172,1,56,6.5,26,55,0,48.0,0
3460,39,82,4.5,55,17,0,,0
3078,322,219,1.7,2,0,103,15.0,1
2848,171,155,2.4,33,0,16,,0
3530,408,276,1.3,28,0,132,2.0,1
3182,78,70,5.2,27,0,8,5.0,1
1158,366,264,1.4,6,0,102,23.0,1
1620,5,77,4.7,58,51,0,57.0,0
1241,426,292,1.2,59,0,134,15.0,1
4259,95,88,4.1,51,0,7,9.0,1
4255,185,158,2.3,17,0,27,,0
2695,53,292,1.2,33,3,0,230.0,0
3653,61,77,4.7,15,0,0,1.0,1
2340,24,107,3.4,46,32,0,92.0,0
3236,92,252,1.4,3,0,0,152.0,0
4659,108,80,4.6,10,0,28,15.0,1
4426,8,56,6.5,29,48,0,,0
1447,307,499,0.7,7,0,0,148.0,0
1265,11,61,6.0,50,45,0,19.0,1
2433,85,102,3.6,36,0,0,27.0,1
2092,160,226,1.6,52,0,0,,0
1598,34,56,6.5,44,22,0,9.0,1
4400,19,56,6.5,22,37,0,40.0,0
2120,49,110,3.3,31,7,0,,0
3301,30,56,6.5,39,26,0,,0
3852,58,71,5.1,14,0,0,,0
1925,73,109,3.3,2,0,0,30.0,1
4936,87,72,5.1,49,0,15,,0
4585,22,56,6.5,6,34,0,64.0,0
2321,79,322,1.1,19,0,0,232.0,0
3243,21,97,3.8,27,35,0,,0
1985,228,282,1.3,6,0,0,53.0,0
2885,6,73,5.0,2,50,0,55.0,0
1930,36,56,6.5,58,20,0,23.0,1
1649,125,111,3.3,13,0,14,28.0,1
4614,110,75,4.9,55,0,35,,0
2742,20,56,6.5,47,36,0,19.0,1
3516,234,291,1.3,10,0,0,54.0,0
4589,70,56,6.5,40,0,14,,0
2088,17,56,6.5,5,39,0,45.0,0
3808,135,260,1.4,14,0,0,118.0,0
4785,37,60,6.1,31,19,0,21.0,1
1897,57,56,6.5,25,0,1,5.0,1
4575,90,56,6.5,6,0,34,,0
2416,495,362,1.0,12,0,133,27.0,1
1592,21,56,6.5,3,35,0,28.0,1
2871,21,94,3.9,47,35,0,91.0,0
2473,249,186,2.0,50,0,63,2.0,1
3383,158,126,2.9,23,0,32,26.0,1
2890,40,85,4.3,1,16,0,45.0,0
4642,29,56,6.5,15,27,0,51.0,0
4960,61,56,6.5,49,0,5,,0
1731,105,104,3.5,40,0,1,15.0,1
2266,57,56,6.5,13,0,1,14.0,1
1652,25,105,3.5,38,31,0,,0
1261,160,155,2.4,14,0,5,,0
2432,64,194,1.9,19,0,0,141.0,0
2470,64,56,6.5,9,0,8,,0
2210,722,521,0.7,28,0,201,,0
1742,105,166,2.2,33,0,0,76.0,0
4673,43,89,4.1,53,13,0,,0
4947,289,215,1.7,33,0,74,17.0,1
1941,596,597,0.6,45,0,0,,0
3293,50,56,6.5,39,6,0,15.0,1
1910,83,75,4.9,33,0,8,,0
4905,16,56,6.5,4,40,0,34.0,0
2365,27,105,3.5,18,29,0,,0
3089,2,120,3.0,26,54,0,131.0,0
1656,76,87,4.2,25,0,0,13.0,1
1382,14,56,6.5,35,42,0,24.0,1
2046,49,56,6.5,54,7,0,4.0,1
4726,98,121,3.0,39,0,0,47.0,0
4639,9,288,1.3,18,47,0,,0
2441,60,56,6.5,33,0,4,15.0,1
2757,32,128,2.9,18,24,0,,0
3624,70,56,6.5,56,0,14,15.0,1
4432,89,129,2.8,29,0,0,20.0,1
1847,63,65,5.6,41,0,0,15.0,1
4288,18,56,6.5,8,38,0,19.0,1
1623,99,56,6.5,49,0,43,20.0,1
2005,22,65,5.6,2,34,0,39.0,0
3809,86,122,3.0,4,0,0,46.0,0
2110,56,56,6.5,15,0,0,,0
4040,23,65,5.6,8,33,0,36.0,0
1289,110,87,4.2,30,0,23,16.0,1
2480,22,56,6.5,47,34,0,45.0,0
1911,381,378,1.0,57,0,3,22.0,1
2380,55,56,6.5,39,1,0,,0
2969,42,56,6.5,24,14,0,10.0,1
2647,53,56,6.5,41,3,0,7.0,1
4824,233,379,1.0,52,0,0,152.0,0
3493,106,140,2.6,12,0,0,,0
2291,15,56,6.5,36,41,0,27.0,1
4012,169,218,1.7,14,0,0,46.0,0
2622,121,105,3.5,43,0,16,26.0,1
1583,122,110,3.3,32,0,12,2.0,1
2762,92,68,5.4,51,0,24,,0
4199,42,56,6.5,55,14,0,23.0,1
3127,150,117,3.1,14,0,33,28.0,1
1083,63,58,6.3,28,0,5,11.0,1
3587,292,385,0.9,43,0,0,,0
2437,100,56,6.5,20,0,44,16.0,1
4530,359,307,1.2,13,0,52,20.0,1
4889,63,82,4.5,46,0,0,18.0,1
3448,50,114,3.2,45,6,0,47.0,0
3697,113,175,2.1,17,0,0,60.0,0
1983,21,56,6.5,30,35,0,8.0,1
3550,64,179,2.0,48,0,0,109.0,0
3398,9,56,6.5,40,47,0,22.0,1
3570,99,56,6.5,17,0,43,,0
4758,25,56,6.5,32,31,0,26.0,1
3695,62,56,6.5,44,0,6,3.0,1
2054,38,75,4.9,19,18,0,8.0,1
1356,98,122,3.0,9,0,0,,0
4748,48,157,2.3,43,8,0,,0
1160,50,109,3.3,26,6,0,33.0,0
3696,74,56,6.5,1,0,18,6.0,1
3733,68,120,3.0,49,0,0,60.0,0
4066,134,99,3.7,19,0,35,,0
2922,212,190,1.9,45,0,22,,0
2520,255,167,2.2,12,0,88,,0
3316,47,92,4.0,55,9,0,,0
4315,54,56,6.5,44,2,0,,0
2435,99,56,6.5,28,0,43,19.0,1
1563,60,57,6.4,45,0,3,1.0,1
4260,43,69,5.3,38,13,0,12.0,1
4991,71,111,3.3,31,0,0,,0
1009,14,159,2.3,13,42,0,131.0,0
1681,173,86,4.2,53,0,87,20.0,1
3212,77,91,4.0,43,0,0,14.0,1
1526,64,100,3.6,52,0,0,59.0,0
3409,59,59,6.2,53,0,0,,0
4739,28,56,6.5,53,28,0,10.0,1
1676,26,56,6.5,11,30,0,26.0,1
1192,44,56,6.5,12,12,0,25.0,1
2420,29,131,2.8,23,27,0,108.0,0
1826,53,56,6.5,58,3,0,,0
4127,8,74,4.9,54,48,0,53.0,0
1487,214,130,2.8,47,0,84,,0
1285,73,136,2.7,29,0,0,,0
2267,26,56,6.5,9,30,0,27.0,1
4135,89,199,1.8,14,0,0,,0
1834,177,221,1.7,32,0,0,51.0,0
2299,72,56,6.5,3,0,16,17.0,1
4317,63,56,6.5,7,0,7,8.0,1
2122,238,233,1.6,6,0,5,,0
4581,71,80,4.6,35,0,0,,0
2306,9,56,6.5,27,47,0,,0
3927,35,56,6.5,55,21,0,38.0,0
4211,9,73,5.0,28,47,0,,0
3156,61,56,6.5,23,0,5,,0
3290,54,64,5.7,10,2,0,5.0,1
2064,124,92,4.0,17,0,32,15.0,1
4791,322,289,1.3,54,0,33,13.0,1
2247,71,71,5.1,15,0,0,18.0,1
3098,171,212,1.7,14,0,0,12.0,1
2376,344,282,1.3,11,0,62,,0
3127,291,283,1.3,55,0,8,,0
2564,81,113,3.2,29,0,0,20.0,1
1346,17,56,6.5,18,39,0,44.0,0
2758,127,130,2.8,26,0,0,16.0,1
3098,195,208,1.8,47,0,0,13.0,1
2338,46,84,4.3,51,10,0,10.0,1
1599,502,363,1.0,25,0,139,11.0,1
1895,227,179,2.0,40,0,48,3.0,1
4230,139,141,2.6,43,0,0,4.0,1
3696,124,214,1.7,1,0,0,100.0,0
2132,45,117,3.1,3,11,0,81.0,0
1453,54,56,6.5,19,2,0,17.0,1
2309,23,60,6.1,11,33,0,3.0,1
1089,29,234,1.6,28,27,0,214.0,0
2319,40,56,6.5,51,16,0,41.0,0
2542,21,75,4.9,18,35,0,30.0,1
3503,57,56,6.5,53,0,1,3.0,1
4002,366,375,1.0,46,0,0,29.0,1
2162,332,345,1.1,14,0,0,,0
2538,63,56,6.5,13,0,7,,0
2923,19,101,3.6,19,37,0,66.0,0
2788,13,56,6.5,44,43,0,34.0,0
2248,158,147,2.5,51,0,11,21.0,1
4091,126,135,2.7,32,0,0,1.0,1
2796,233,172,2.1,43,0,61,10.0,1
1673,135,117,3.1,33,0,18,3.0,1
2677,636,730,0.5,6,0,0,,0
2420,42,56,6.5,30,14,0,6.0,1
1444,56,56,6.5,10,0,0,,0
3480,58,65,5.6,30,0,0,,0
1044,56,56,6.5,9,0,0,3.0,1
4892,25,56,6.5,6,31,0,12.0,1
2303,84,56,6.5,45,0,28,7.0,1
3269,4,56,6.5,6,52,0,50.0,0
2214,37,56,6.5,20,19,0,34.0,0
2994,85,136,2.7,17,0,0,,0
2544,34,60,6.1,2,22,0,18.0,1
3750,96,77,4.7,2,0,19,,0
3359,267,184,2.0,10,0,83,18.0,1
1332,87,56,6.5,1,0,31,6.0,1
2356,54,72,5.1,34,2,0,6.0,1
1198,157,120,3.0,47,0,37,12.0,1
4455,74,56,6.5,53,0,18,7.0,1
4786,42,56,6.5,36,14,0,35.0,0
1510,127,118,3.1,40,0,9,3.0,1
1127,103,133,2.7,51,0,0,31.0,0
4184,381,469,0.8,20,0,0,74.0,0
2065,66,102,3.6,32,0,0,,0
3560,180,173,2.1,56,0,7,4.0,1
2087,26,76,4.8,17,30,0,,0
4291,130,114,3.2,39,0,16,,0
3631,30,341,1.1,22,26,0,321.0,0
4598,8,56,6.5,5,48,0,12.0,1
3884,9,125,2.9,1,47,0,,0
3453,654,496,0.7,31,0,158,22.0,1
4475,80,112,3.3,18,0,0,,0
1963,372,337,1.1,5,0,35,15.0,1
1505,27,56,6.5,25,29,0,30.0,1
4884,134,87,4.2,7,0,47,28.0,1
4160,12,92,4.0,14,44,0,,0
4663,15,56,6.5,7,41,0,14.0,1
3215,58,56,6.5,30,0,2,4.0,1
3477,1,56,6.5,17,55,0,38.0,0
4674,261,173,2.1,13,0,88,15.0,1
1574,103,180,2.0,24,0,0,,0
2884,184,116,3.1,36,0,68,19.0,1
4979,227,174,2.1,12,0,53,,0
4763,49,78,4.7,18,7,0,44.0,0
2798,17,235,1.6,23,39,0,,0
1215,48,90,4.1,22,8,0,43.0,0
4382,85,94,3.9,25,0,0,20.0,1
4460,13,72,5.1,44,43,0,56.0,0
2582,27,155,2.4,25,29,0,,0
3537,35,64,5.7,36,21,0,18.0,1
3912,41,196,1.9,21,15,0,151.0,0
4237,96,56,6.5,48,0,40,11.0,1
3919,52,56,6.5,46,4,0,,0
4882,119,156,2.3,29,0,0,27.0,1
2733,70,83,4.4,53,0,0,4.0,1
3183,29,62,5.9,8,27,0,15.0,1
4925,195,183,2.0,49,0,12,,0
1689,76,56,6.5,54,0,20,24.0,1
1885,80,76,4.8,5,0,4,10.0,1
1589,314,275,1.3,2,0,39,10.0,1
4976,258,308,1.2,52,0,0,63.0,0
2164,251,316,1.2,23,0,0,,0
3865,57,71,5.1,2,0,0,11.0,1
4167,275,240,1.5,22,0,35,19.0,1
3893,45,56,6.5,21,11,0,7.0,1
3210,28,56,6.5,44,28,0,25.0,1
3072,9,56,6.5,49,47,0,38.0,0
3492,398,343,1.1,17,0,55,,0
1030,58,56,6.5,40,0,2,,0
2782,9,81,4.5,31,47,0,55.0,0
1560,16,56,6.5,25,40,0,29.0,1
1682,165,156,2.3,7,0,9,20.0,1
3348,17,66,5.5,25,39,0,,0
3675,12,56,6.5,18,44,0,,0
3259,47,128,2.9,32,9,0,88.0,0
2513,25,56,6.5,58,31,0,32.0,0
2380,10,56,6.5,58,46,0,32.0,0
2030,29,56,6.5,8,27,0,26.0,1
4572,95,56,6.5,47,0,39,,0
2225,138,103,3.5,14,0,35,12.0,1
1645,65,56,6.5,48,0,9,1.0,1
2240,35,56,6.5,6,21,0,4.0,1
4889,34,89,4.1,55,22,0,59.0,0
1453,20,58,6.3,23,36,0,23.0,1
3348,453,443,0.8,15,0,10,29.0,1
3741,186,390,0.9,22,0,0,212.0,0
3683,18,56,6.5,36,38,0,9.0,1
2168,41,140,2.6,3,15,0,99.0,0
4925,47,163,2.2,45,9,0,118.0,0
1342,28,56,6.5,44,28,0,21.0,1
3460,26,56,6.5,9,30,0,,0
1703,54,89,4.1,5,2,0,,0
4526,22,78,4.7,12,34,0,51.0,0
3658,20,63,5.8,29,36,0,47.0,0
1631,146,128,2.9,1,0,18,5.0,1
3918,46,56,6.5,33,10,0,7.0,1
3163,9,56,6.5,56,47,0,28.0,1
2427,2,98,3.7,21,54,0,,0
3841,59,122,3.0,21,0,0,78.0,0
3524,10,56,6.5,27,46,0,49.0,0
2948,48,189,1.9,2,8,0,135.0,0
4334,6,56,6.5,8,50,0,69.0,0
1382,8,56,6.5,12,48,0,59.0,0
2185,83,73,5.0,22,0,10,1.0,1
1516,19,56,6.5,49,37,0,29.0,1
2228,18,57,6.4,9,38,0,44.0,0
3437,522,402,0.9,44,0,120,27.0,1
3527,71,56,6.5,38,0,15,17.0,1
3019,505,634,0.6,29,0,0,148.0,0
3336,97,127,2.9,3,0,0,24.0,1
